"datetime","machineID","volt","rotate","pressure","vibration"
2015-01-03 15:00:00,1,154.199257880854,469.854312624191,85.7555462286093,47.9467927154542
2015-01-03 16:00:00,1,156.953245915461,462.024181733621,106.346717905804,48.8203008633275
2015-01-03 17:00:00,1,164.148094555294,429.822143515459,104.532123632465,43.7886815487723
2015-01-03 18:00:00,1,157.289748903056,416.035004146499,93.1069855553634,48.4143591152758
2015-01-03 19:00:00,1,166.090409118509,425.803431330431,87.6854178505576,57.9280573532398
2015-01-03 20:00:00,1,163.783704404872,520.582694406777,97.1609838936527,56.4424877315265
2015-01-03 21:00:00,1,167.254238034208,382.541315010965,104.485227039213,39.2735674729836
2015-01-03 22:00:00,1,176.105841468209,428.325821832027,107.266871515655,52.3646754722338
2015-01-03 23:00:00,1,179.369496923032,374.127148089674,87.7374352276446,49.1539724554269
2015-01-04 00:00:00,1,195.173086155571,436.173620108302,103.833238374841,49.9471020513049
2015-01-04 01:00:00,1,168.969595196525,467.285904563915,117.148227346375,58.3920501669205
2015-01-04 02:00:00,1,165.187401310127,475.126936759955,114.584420977964,57.5490157337645
2015-01-04 03:00:00,1,192.065085755734,506.595128588594,113.672300622123,57.8091616632702
2015-01-04 04:00:00,1,195.564940967406,384.138904796328,106.552827821944,49.6573916294828
2015-01-04 05:00:00,1,170.648660563363,464.189725862304,103.742947362501,58.4576673377802
2015-01-04 06:00:00,1,165.010140212997,448.468837912926,97.7096295310357,48.2389411079474
2015-01-04 07:00:00,1,142.666468736554,433.279498657656,118.853452429611,54.848730590892
2015-01-04 08:00:00,1,191.168935981202,479.615136275105,101.9996628699,52.8825672993498
2015-01-04 09:00:00,1,157.436263488847,438.09131144586,113.100914724932,53.6955435863186
2015-01-04 10:00:00,1,153.14355808407,440.162684605667,94.5248937227406,57.4110776508624
2015-01-04 11:00:00,1,215.656488291429,458.097746169369,95.0362798574919,51.6479808086499
2015-01-04 12:00:00,1,173.52531962376,421.728389267771,100.617527318967,50.4582965193698
2015-01-04 13:00:00,1,169.5011208483,454.460114194808,91.6755756255733,45.9513490795177
2015-01-04 14:00:00,1,129.016707155663,479.457720640909,111.575037755875,49.3984116833466
2015-01-04 15:00:00,1,168.503141173372,455.536867848162,83.6898366282138,43.9178620620195
2015-01-04 16:00:00,1,184.640476023836,365.213803816466,87.4740090629833,52.0481523552736
2015-01-04 17:00:00,1,176.208033731766,517.348532840373,82.4008178500825,46.9504922748382
2015-01-04 18:00:00,1,183.684832424152,414.481163786939,111.684659086995,56.8371652263292
2015-01-04 19:00:00,1,199.755983010266,425.832560410228,107.335079716065,41.6748866788292
2015-01-04 20:00:00,1,187.536627710204,427.763970211754,103.159963178568,50.1465152887951
2015-01-04 21:00:00,1,162.368944768772,458.491867536534,95.7486834305187,50.2400454419957
2015-01-04 22:00:00,1,180.562702676983,447.101399724081,89.2601305236652,51.9419144133929
2015-01-04 23:00:00,1,167.023755892669,471.194987261844,89.4742708167077,62.464102741692
2015-01-05 00:00:00,1,161.928938166727,376.719605203938,89.9695883700509,58.0874878071692
2015-01-05 01:00:00,1,127.163620174711,430.475184915377,95.6671782998651,46.8455998153003
2015-01-05 02:00:00,1,158.155297216044,429.346216770781,94.8925892206533,58.2251506700564
2015-01-05 03:00:00,1,177.317219527455,461.801245529115,103.056344462154,49.8946466955251
2015-01-05 04:00:00,1,202.52048809279,387.005317682112,94.686207891453,45.2023474307375
2015-01-05 05:00:00,1,177.510419214212,469.787301099085,100.498426208351,59.5772507548151
2015-01-05 06:00:00,1,179.30315305501,499.777962383718,111.833027646993,52.3830967199205
2015-01-05 07:00:00,1,155.511451847996,498.398434757957,103.068134356782,33.2704150617335
2015-01-05 08:00:00,1,172.439820621774,392.124958583379,108.135158785149,39.4774974937578
2015-01-05 09:00:00,1,138.826436871689,451.348967145242,126.464580238711,38.2574619466209
2015-01-05 10:00:00,1,177.278402308539,403.199388877549,100.858613460566,38.7760211849951
2015-01-05 11:00:00,1,180.451531678474,494.681407609704,103.81035957252,39.8227627836643
2015-01-05 12:00:00,1,172.782708733746,433.773952301534,118.893602949358,52.1542805763363
2015-01-05 13:00:00,1,180.511002733167,429.058685578006,107.314608082347,39.2324686884278
2015-01-05 14:00:00,1,174.67521542992,396.757831657701,111.505226953464,33.1560113973363
2015-01-05 15:00:00,1,181.406935429518,575.50518940115,102.00808234205,38.0540356996326
2015-01-05 16:00:00,1,197.636954393115,448.467915145998,78.7219612688046,34.3677469652616
2015-01-05 17:00:00,1,186.685442618939,438.037121196144,86.1718487337751,37.2913722950393
2015-01-05 18:00:00,1,170.489959362522,469.473384713908,90.4348704571794,42.1118330360511
2015-01-05 19:00:00,1,153.28326552804,510.502328605039,112.692041105529,40.7007828909885
2015-01-05 20:00:00,1,176.270867335776,465.08024565102,109.335417803602,33.175296847451
2015-01-05 21:00:00,1,163.996471439853,517.725713450771,109.353759699105,41.083389523379
2015-01-05 22:00:00,1,192.402396539262,492.027655172083,95.6867596163686,40.9776668386251
2015-01-05 23:00:00,1,145.893785902254,444.66998222988,101.656348931468,47.8028486010612
2015-01-06 00:00:00,1,163.763723173977,471.304633352092,115.895842117089,45.6221700011651
2015-01-06 01:00:00,1,176.330125598261,503.130646672585,113.54890422053,42.2871485691965
2015-01-06 02:00:00,1,167.723951951975,471.436301373505,106.043806907571,32.8139669206376
2015-01-06 03:00:00,1,160.907733271037,508.201315663666,90.1521411256261,33.3315485892618
2015-01-06 04:00:00,1,165.429183965499,466.020616720495,94.6695224299299,41.1915314421536
2015-01-06 05:00:00,1,179.443041498267,459.930035402293,108.597106646393,42.64242745705
2015-01-06 06:00:00,1,183.427579704133,437.628227622284,94.0061045968677,37.9850051256479
2015-01-06 07:00:00,1,179.903189477306,461.192751604953,93.0025483139926,42.8773586299245
2015-01-06 08:00:00,1,204.102252806712,441.433081306995,106.692560689971,38.0191345914712
2015-01-06 09:00:00,1,187.602463589486,474.835530222385,92.9657349158873,46.0929772794343
2015-01-06 10:00:00,1,174.315645924707,360.448017021967,97.2948259230251,39.5037900549763
2015-01-06 11:00:00,1,160.10344859268,443.687932042928,100.198833003173,45.8422129274586
2015-01-06 12:00:00,1,213.787101960764,498.425547609459,87.2341492068839,47.8291176054638
2015-01-06 13:00:00,1,180.161232506575,461.58887222727,96.5745489128966,37.7822503689957
2015-01-06 14:00:00,1,159.73519483796,459.258302254684,107.091721396633,45.9445196901824
2015-01-06 15:00:00,1,172.797381246215,345.418513385006,95.6256688789531,44.5041749979473
2015-01-06 16:00:00,1,165.134100492745,507.856847488871,104.408241563507,36.6633072304748
2015-01-06 17:00:00,1,165.879436726613,474.1572525472,106.622135957927,36.2805597207224
2015-01-06 18:00:00,1,155.997449891152,395.180312276307,111.977064793027,42.0456668694595
2015-01-06 19:00:00,1,171.752680174791,392.699049327014,110.859644128816,40.6090871498723
2015-01-06 20:00:00,1,174.787403579722,466.51490728332,119.053113495463,39.1457069694352
2015-01-06 21:00:00,1,153.836868158609,495.142942076229,102.820685170253,45.8840889930923
2015-01-06 22:00:00,1,121.502718006153,428.69325132141,103.473395822426,45.8625069548512
2015-01-06 23:00:00,1,166.176880210182,486.559453997986,98.2556670412966,45.4060594820582
2015-01-07 00:00:00,1,170.442767454822,458.109104784199,105.423488883634,46.0911448826413
2015-01-07 01:00:00,1,178.914106611658,475.526579676517,80.1199181514942,42.9163431262531
2015-01-07 02:00:00,1,170.887027522682,450.246849709402,97.3793233445754,37.683496690381
2015-01-07 03:00:00,1,176.200983421056,427.232662080646,92.9143953093314,44.90363917623
2015-01-07 04:00:00,1,153.533417381444,396.797446272938,120.197829459782,33.4564083351254
2015-01-07 05:00:00,1,180.667628859057,379.916167116722,110.161670747073,41.2279702261773
2015-01-07 06:00:00,1,180.783330947812,421.676065735586,83.6733244532849,39.4503130023056
2015-01-07 07:00:00,1,173.774766035435,434.607314604213,105.04834014007,47.571232960408
2015-01-07 08:00:00,1,190.359116542277,453.142493884398,101.904748497819,29.1339045791147
2015-01-07 09:00:00,1,176.067027069179,453.220005214375,84.4012805341344,54.9195465697047
2015-01-07 10:00:00,1,173.965464047569,440.125485569998,81.9555871455059,41.0678136167962
2015-01-07 11:00:00,1,174.020658562155,455.210875112323,89.9939674534298,39.7671497890781
2015-01-07 12:00:00,1,176.553958655592,544.857820346526,107.964801450175,35.5554225326048
2015-01-07 13:00:00,1,185.90185858231,431.656423730684,97.6747391885147,43.3143864317869
2015-01-07 14:00:00,1,176.782855947931,406.909740901879,84.9596371507526,45.7433327239417
2015-01-07 15:00:00,1,179.947979235306,478.911259550066,92.0675405901282,38.4113846373077
2015-01-07 16:00:00,1,152.954396690137,432.437094007558,104.1739316721,42.4631258861565
2015-01-07 17:00:00,1,164.442537243618,496.329820395917,109.311496969472,48.6471608931046
2015-01-07 18:00:00,1,192.154543846887,432.197681743003,84.4729306034864,45.4435318905301
2015-01-07 19:00:00,1,151.641443742294,440.133894740406,90.7714684169491,47.0671094094455
2015-01-07 20:00:00,1,173.871025810942,496.517348977718,102.576487916834,35.511028475402
2015-01-07 21:00:00,1,176.075042081503,420.84660079387,104.858406735985,47.3972141561554
2015-01-07 22:00:00,1,184.637049827142,361.562140621931,89.7455948452665,37.463367847477
2015-01-07 23:00:00,1,164.766848951901,475.935650525281,98.4452903139982,35.6604727703445
2015-01-08 00:00:00,1,172.379381592369,528.596952137017,105.052661897191,36.865654004127
2015-01-08 01:00:00,1,143.551174001883,446.021331324824,114.917031582692,39.3449651659056
2015-01-08 02:00:00,1,175.078940706499,460.791598371247,88.7295925952618,41.653703002738
2015-01-08 03:00:00,1,160.001524556611,436.240057978321,94.3099283162322,43.4399829379367
2015-01-08 04:00:00,1,166.420300635085,501.750346212421,105.677199562834,43.181136559912
2015-01-08 05:00:00,1,152.183520763142,479.912450571326,107.617982301918,40.3362977251416
2015-01-08 06:00:00,1,175.774029826529,410.689640568981,111.705103069567,36.8614976039132
2015-01-08 07:00:00,1,179.998692734817,486.389088587461,90.1846752091994,44.2897092311718
2015-01-08 08:00:00,1,165.430791658134,470.868810784001,97.578029401841,39.7174684648327
2015-01-08 09:00:00,1,197.375165961294,406.045920836416,100.668142279997,39.808927961712
2015-01-08 10:00:00,1,180.058390558514,450.429344431584,81.5652879473298,40.0883673637914
2015-01-08 11:00:00,1,184.229488598827,428.996658077241,112.244637460011,43.8938976342731
2015-01-08 12:00:00,1,200.741045025064,366.201076072892,112.397369819865,29.0313915642058
2015-01-08 13:00:00,1,160.233295861437,460.13533437929,90.8777095736113,43.3852438375498
2015-01-08 14:00:00,1,182.129289092694,429.835794842528,94.3663275030523,36.7499644909897
2015-01-08 15:00:00,1,184.798709209318,457.690611074584,113.822774120934,42.0625118035534
2015-01-08 16:00:00,1,169.90743805864,459.165038334225,99.6725439912637,39.386827569816
2015-01-08 17:00:00,1,174.785785368979,411.741578349699,91.6270534985809,35.8633895549086
2015-01-08 18:00:00,1,154.822671458872,377.96911722912,94.2079537998912,39.5941214559449
2015-01-08 19:00:00,1,177.052513215896,405.326953995347,107.253939358897,33.1898931612406
2015-01-08 20:00:00,1,159.485445025564,437.315160076526,113.296121209574,34.0186517690633
2015-01-08 21:00:00,1,182.205242937897,440.674425697929,110.208016154094,45.534421509204
2015-01-08 22:00:00,1,157.828538240108,493.914387894192,107.953753261323,41.3859946799402
2015-01-08 23:00:00,1,174.790962306492,460.341073021399,104.395108417648,33.0835781157398
2015-01-09 00:00:00,1,157.302160202546,526.168522088875,103.521572773475,37.9304263379437
2015-01-09 01:00:00,1,166.313552313069,426.525911531078,104.548764491032,40.6996365121188
2015-01-09 02:00:00,1,146.707114833418,500.396883648956,103.132706250352,33.8663733333554
2015-01-09 03:00:00,1,171.926510493886,454.041738072718,108.215158011948,42.4062293607111
2015-01-09 04:00:00,1,184.781650841073,488.742174460332,104.867271280047,36.5594177773668
2015-01-09 05:00:00,1,172.748712846008,484.712933910825,117.164152149271,42.6734580723586
2015-01-09 06:00:00,1,143.506561798543,438.705929213651,94.2731189738394,47.9290767352713
2015-01-09 07:00:00,1,160.691994550761,481.572387121116,101.958370881247,33.3335168305097
2015-01-09 08:00:00,1,194.840645554981,481.876962898335,93.6211420363089,33.1527105901439
2015-01-09 09:00:00,1,197.147080783758,409.454940244334,97.5053455815547,36.2465046304367
2015-01-09 10:00:00,1,152.374448479818,499.868093492309,99.5990862040223,39.9400843616023
2015-01-09 11:00:00,1,164.499451117585,439.725422986906,107.213655814316,37.5726489585667
2015-01-09 12:00:00,1,175.304381733909,486.660679789326,92.5624156318815,38.5790577253837
2015-01-09 13:00:00,1,174.787343313018,510.555587330189,104.799182515447,43.3602800089799
2015-01-09 14:00:00,1,161.300645164709,427.997386391055,82.6532533571675,45.0505340521026
2015-01-09 15:00:00,1,155.700819470796,408.5790680452,105.804023331783,35.3801750734214
2015-01-09 16:00:00,1,167.308571195816,513.164945238645,97.040320581395,43.0181038997941
2015-01-09 17:00:00,1,185.147123224165,401.600459461219,87.1771446020337,35.028664903052
2015-01-09 18:00:00,1,170.354399223821,407.841620251287,108.516091777649,31.4663108903443
2015-01-09 19:00:00,1,160.264576706241,465.329365085185,100.744947140092,34.2859151871706
2015-01-09 20:00:00,1,162.434386669277,472.483678860157,110.881189688565,36.9979104159425
2015-01-09 21:00:00,1,194.215872431875,464.734076008985,87.6934382364714,42.7646275427454
2015-01-09 22:00:00,1,163.295602831165,462.106470712179,87.7140237449438,32.3406072631088
2015-01-09 23:00:00,1,181.4476514167,552.372924953164,101.871854324093,45.1333040275952
2015-01-10 00:00:00,1,192.075780292787,457.791608084886,102.703776394375,40.8958937484602
2015-01-10 01:00:00,1,176.654973555311,416.429099834853,108.09370833812,45.8347350214457
2015-01-10 02:00:00,1,163.674171948947,418.424649542279,99.0380380732509,39.0247039045547
2015-01-10 03:00:00,1,169.399975606909,400.770038859562,96.8101987541284,39.2920916497743
2015-01-10 04:00:00,1,162.615800476582,443.458135842365,111.995289354942,44.849501399743
2015-01-10 05:00:00,1,188.415756759691,416.819764266381,105.890248086224,41.5757833823493
2015-01-10 06:00:00,1,167.756696521334,448.318667507267,110.581023644039,40.9923970662599
2015-01-10 07:00:00,1,193.249750759737,419.206408058055,87.1554854827459,49.0846639840331
2015-01-10 08:00:00,1,161.57581196928,505.255964782318,96.5458496106353,35.3895950033119
2015-01-10 09:00:00,1,160.293241240515,487.316916247851,95.2560096943245,34.6985702795315
2015-01-10 10:00:00,1,172.146982385756,439.285068351272,86.4704499949343,45.5587778611963
2015-01-10 11:00:00,1,170.362829719866,504.13978650016,98.821587089805,37.7041867592156
2015-01-10 12:00:00,1,162.433227131287,511.288171366559,119.749926388903,36.85942367168
2015-01-10 13:00:00,1,146.279047851045,451.285912213424,105.093148639341,48.9300726262641
2015-01-10 14:00:00,1,170.450996318831,470.828743577352,98.7874655273042,37.1928228505985
2015-01-10 15:00:00,1,159.251349513939,462.691198384678,108.232985430568,31.2000279004032
2015-01-10 16:00:00,1,186.239164332142,471.232458982486,94.7800542699235,33.8108150066128
2015-01-10 17:00:00,1,155.709718175911,448.493914621979,86.8929027058061,37.6681801188855
2015-01-10 18:00:00,1,186.897240935137,422.737517067894,98.0771661207512,38.7639287237452
2015-01-10 19:00:00,1,160.264354739313,521.609109951583,80.5423007083708,39.7322174161791
2015-01-10 20:00:00,1,174.387051176101,429.223630669626,107.870530003791,49.6670282651719
2015-01-10 21:00:00,1,183.480540866041,464.066350084405,101.47581418084,41.8204598756041
2015-01-10 22:00:00,1,162.218864648122,460.228941898041,98.4415100935107,34.2723719174625
2015-01-10 23:00:00,1,178.316578285177,465.791168846495,93.0200823298432,30.1271140698899
2015-01-11 00:00:00,1,168.68039493224,359.244094608819,96.1348856473677,43.9323022150168
2015-01-11 01:00:00,1,152.971806058887,353.858314487483,72.85189591266,43.6318710108859
2015-01-11 02:00:00,1,165.948805835001,396.175159878641,103.442502525319,42.8741815460687
2015-01-11 03:00:00,1,194.296848163024,400.144067636934,103.562633602621,43.7747843065088
2015-01-11 04:00:00,1,166.78803239455,307.175548839697,112.553588879269,36.1724678674427
2015-01-11 05:00:00,1,157.733263056126,512.042536128059,98.702829581091,46.0811957655672
2015-01-11 06:00:00,1,169.189656138776,443.593388061965,87.4375975011689,38.7903926180376
2015-01-11 07:00:00,1,174.952124147868,435.855538259103,77.726981973132,44.2801076284635
2015-01-11 08:00:00,1,184.329869219861,386.70733355758,90.2441413870202,34.8140024089427
2015-01-11 09:00:00,1,187.159398166887,456.128331100772,90.0294606001227,33.0547611680538
2015-01-11 10:00:00,1,171.507835975626,375.227291972199,99.8008928273932,38.5986037515356
2015-01-11 11:00:00,1,187.468628684861,386.931377886342,87.9419725739175,43.7651858855154
2015-01-11 12:00:00,1,158.536100783013,523.171940476295,91.3261601323601,37.9748515198389
2015-01-11 13:00:00,1,134.832298929645,477.836714609516,114.442089715359,36.7648107286152
2015-01-11 14:00:00,1,162.924748617057,511.320718603711,108.773148944447,44.7967214254983
2015-01-11 15:00:00,1,162.262167657389,459.529753200556,86.0241067394416,36.7287739863146
2015-01-11 16:00:00,1,135.259457727462,452.632797074757,97.2001708378278,42.6474397079392
2015-01-11 17:00:00,1,178.437076354543,376.156917816731,106.747638959704,45.5489086314645
2015-01-11 18:00:00,1,158.243372908664,425.590582515359,106.881825602923,34.5989648427696
2015-01-11 19:00:00,1,166.609190206578,479.00384987914,106.24499137749,32.1511668462892
2015-01-11 20:00:00,1,146.193455185189,586.9459625212,99.2114725219878,47.5873263418917
2015-01-11 21:00:00,1,178.212863028025,453.780540886437,95.9406968532729,51.7866867590289
2015-01-11 22:00:00,1,198.368405260332,398.999290380198,109.474515601921,42.1723160957001
2015-01-11 23:00:00,1,156.828843346639,454.870973941126,96.1958992499505,48.4498552095906
2015-01-12 00:00:00,1,168.311616334328,367.166562892775,100.109652395054,36.5453361122887
2015-01-12 01:00:00,1,199.23069597464,378.958119924457,93.7242483429277,35.2095484580077
2015-01-12 02:00:00,1,184.007244983116,523.565528668497,109.763133884601,42.0130781163631
2015-01-12 03:00:00,1,198.695891325456,411.625600522615,93.0960446121909,37.7585285873987
2015-01-12 04:00:00,1,169.921489131021,408.10369092723,95.4574133727799,44.752123316242
2015-01-12 05:00:00,1,167.716099266175,470.765796334923,91.9689861589823,36.1498674203499
2015-01-12 06:00:00,1,162.355525142313,486.453395749797,111.2696449936,47.554258983852
2015-01-12 07:00:00,1,191.518605551392,442.969668060931,92.9480516217432,39.7273458478326
2015-01-12 08:00:00,1,150.712422015005,435.617175202002,101.381800129606,41.9355775511598
2015-01-12 09:00:00,1,174.609713228825,472.509036382761,96.3530751235899,40.0770373995005
2015-01-12 10:00:00,1,169.305222000839,433.939707793159,119.668630881116,43.8813562144515
2015-01-12 11:00:00,1,203.777627001903,451.470561164318,105.17403524205,32.1443760590714
2015-01-12 12:00:00,1,160.879494070854,444.661759011825,102.552096344832,39.3046992680602
2015-01-12 13:00:00,1,147.360677452234,476.306050056162,89.6009493093559,36.5871122068446
2015-01-12 14:00:00,1,173.489476542629,427.809590277793,97.7007620150326,34.7092859103562
2015-01-12 15:00:00,1,169.405269559234,429.85021056195,91.4713844789002,34.9401301966428
2015-01-12 16:00:00,1,157.41312398742,459.978934001582,88.0992143283646,42.6713466802845
2015-01-12 17:00:00,1,171.984366323662,408.399049849997,58.7337237736923,42.5822182556933
2015-01-12 18:00:00,1,165.867128799411,419.129546478782,81.0805439984099,47.665443150729
2015-01-12 19:00:00,1,159.81862038098,570.159037520449,109.576406381475,36.7243065473466
2015-01-12 20:00:00,1,177.512538976637,463.64774214393,81.9257620718002,32.7219655375652
2015-01-12 21:00:00,1,165.025065319898,454.915928915319,110.241675594618,35.5005018608444
2015-01-12 22:00:00,1,142.475296238412,440.526719878772,100.613729645721,40.9152723759083
2015-01-12 23:00:00,1,130.22388127441,422.454581302864,97.1024018968198,44.4404316414791
2015-01-13 00:00:00,1,161.291267418734,450.709890111852,113.617315512218,42.1870198811555
2015-01-13 01:00:00,1,191.812803063068,412.223355657039,89.903891482167,49.9143581124174
2015-01-13 02:00:00,1,182.57194069947,498.47298686792,118.103157855675,43.2720858666439
2015-01-13 03:00:00,1,188.225803706692,456.129546764913,103.683626791611,42.1063316389187
2015-01-13 04:00:00,1,184.737581640992,424.439544716056,115.953814062768,38.6797333175879
2015-01-13 05:00:00,1,174.736460360276,510.967824980067,100.896260446715,39.2541436461973
2015-01-13 06:00:00,1,147.394060584255,485.881556289471,88.7634442392286,38.238083127926
2015-01-13 07:00:00,1,173.083546807494,438.923957681919,89.4208111809914,40.2480949067052
2015-01-13 08:00:00,1,193.958421355157,468.312864770577,96.1713821681083,41.7863553143414
2015-01-13 09:00:00,1,119.059046981385,477.624356475294,104.945160852081,37.0042103443819
2015-01-13 10:00:00,1,158.279715735469,465.192519499687,90.3915403083586,39.5448392398835
2015-01-13 11:00:00,1,186.536969611279,436.639992795243,104.060922503445,47.2089031893087
2015-01-13 12:00:00,1,177.931175291679,283.244579426427,104.547622276296,37.5221864282716
2015-01-13 13:00:00,1,181.840916052723,471.251146519216,90.859789426632,42.3569388492129
2015-01-13 14:00:00,1,176.856492587841,550.316548738329,108.45508685556,39.3828666388717
2015-01-13 15:00:00,1,178.082496734872,388.301949886934,117.327391438188,30.6491203922552
2015-01-13 16:00:00,1,170.219646836167,462.288639607127,90.0624165024506,35.7172866752467
2015-01-13 17:00:00,1,156.252662964454,427.816899566549,99.1142250679777,36.7765274869854
2015-01-13 18:00:00,1,151.597773638485,414.104048571942,120.94688310289,35.9637807218198
2015-01-13 19:00:00,1,170.542293021953,497.763556593767,107.63310084365,40.6438029202404
2015-01-13 20:00:00,1,163.679103296429,354.993114467107,89.8703283829543,35.4711523608075
2015-01-13 21:00:00,1,156.509533873056,472.048627141898,111.061221529413,45.7417388789156
2015-01-13 22:00:00,1,176.261619762298,431.005302424575,110.761729170007,43.3724536133783
2015-01-13 23:00:00,1,172.30167105296,568.837978608126,99.7385987729178,40.3180783766821
2015-01-14 00:00:00,1,191.949245677899,471.006621331654,83.4378913362033,46.37320026822
2015-01-14 01:00:00,1,153.177462540117,503.364722466203,114.197331159182,39.9259684183806
2015-01-14 02:00:00,1,162.233178754175,378.413574686203,96.5153422826173,44.9798457053762
2015-01-14 03:00:00,1,168.875793674922,506.87929960619,91.3930951396949,40.8961678686309
2015-01-14 04:00:00,1,148.883148778414,381.443925735962,82.9669590818156,30.5564409026508
2015-01-14 05:00:00,1,165.729411978343,483.740629983385,88.287944174486,38.4234603946304
2015-01-14 06:00:00,1,159.377432326799,446.974177778897,108.65942004263,37.1440023631489
2015-01-14 07:00:00,1,137.785414982937,473.86517939347,109.237366000576,45.4502826860883
