"t_stamp","boucherville/deck shop/line 51/standard/status"
"2024-03-25 11:18:54.668","2"
"2024-03-25 11:19:44.937","6"
"2024-03-25 11:21:56.710","7"
"2024-03-25 11:22:01.731","2"
"2024-03-25 11:23:27.892","3"
"2024-03-25 11:23:29.894","6"
"2024-03-25 11:25:21.633","7"
"2024-03-25 11:25:26.645","2"
"2024-03-25 11:26:02.715","3"
"2024-03-25 11:26:03.719","6"
"2024-03-25 11:30:00.370","7"
"2024-03-25 11:30:05.384","2"
"2024-03-25 11:30:48.493","6"
"2024-03-25 11:38:51.548","7"
"2024-03-25 11:38:53.047","2"
"2024-03-25 11:39:28.173","3"
"2024-03-25 11:39:29.177","6"
"2024-03-25 11:40:54.384","7"
"2024-03-25 11:41:00.394","2"
"2024-03-25 11:41:02.397","3"
"2024-03-25 11:41:03.400","6"
"2024-03-25 11:41:25.455","7"
"2024-03-25 11:41:33.473","2"
"2024-03-25 12:18:19.950","3"
"2024-03-25 12:18:23.956","6"
"2024-03-25 12:18:54.013","7"
"2024-03-25 12:18:56.019","2"
"2024-03-25 12:21:57.557","3"
"2024-03-25 12:22:03.568","6"
"2024-03-25 12:24:46.940","7"
"2024-03-25 12:24:48.969","2"
"2024-03-25 13:05:46.513","3"
"2024-03-25 13:05:50.525","2"
"2024-03-25 13:06:06.566","3"
"2024-03-25 13:06:10.573","6"
"2024-03-25 13:06:24.599","7"
"2024-03-25 13:06:29.609","2"
"2024-03-25 13:08:59.053","3"
"2024-03-25 13:09:07.072","6"
"2024-03-25 13:09:45.144","2"
"2024-03-25 13:10:41.259","3"
"2024-03-25 13:10:45.271","6"
"2024-03-25 13:11:44.321","7"
"2024-03-25 13:11:49.335","2"
"2024-03-25 13:13:51.145","3"
"2024-03-25 13:13:58.159","6"
"2024-03-25 13:15:06.477","7"
"2024-03-25 13:15:11.486","2"
"2024-03-25 13:16:05.307","6"
"2024-03-25 13:16:43.403","7"
"2024-03-25 13:16:46.398","2"
"2024-03-25 13:17:42.554","6"
"2024-03-25 13:17:48.133","7"
"2024-03-25 13:17:51.137","2"
"2024-03-25 13:22:28.208","3"
"2024-03-25 13:22:35.222","6"
"2024-03-25 13:23:27.328","7"
"2024-03-25 13:23:31.336","2"
"2024-03-25 13:23:33.338","6"
"2024-03-25 13:24:13.416","7"
"2024-03-25 13:24:17.426","2"
"2024-03-25 13:43:38.439","3"
"2024-03-25 13:43:43.449","6"
"2024-03-25 13:44:33.561","7"
"2024-03-25 13:44:34.562","2"
"2024-03-25 13:46:18.325","3"
"2024-03-25 13:46:24.332","6"
"2024-03-25 13:47:15.534","7"
"2024-03-25 13:47:17.537","2"
"2024-03-25 13:48:27.318","3"
"2024-03-25 13:48:32.329","6"
"2024-03-25 13:50:06.551","7"
"2024-03-25 13:50:11.147","2"
"2024-03-25 13:50:57.342","6"
"2024-03-25 13:53:03.446","7"
"2024-03-25 13:53:07.190","2"
"2024-03-25 13:53:59.334","6"
"2024-03-25 13:57:33.647","7"
"2024-03-25 13:57:38.218","2"
"2024-03-25 13:58:21.399","6"
"2024-03-25 14:02:13.758","7"
"2024-03-25 14:02:18.263","2"
"2024-03-25 14:03:06.361","6"
"2024-03-25 14:05:01.327","7"
"2024-03-25 14:05:06.525","2"
"2024-03-25 14:05:49.128","6"
"2024-03-25 14:07:45.509","7"
"2024-03-25 14:07:49.523","2"
"2024-03-25 14:08:45.144","6"
"2024-03-25 14:14:21.498","7"
"2024-03-25 14:14:22.501","2"
"2024-03-25 14:15:42.176","3"
"2024-03-25 14:15:46.182","6"
"2024-03-25 14:19:06.312","7"
"2024-03-25 14:19:11.323","2"
"2024-03-25 14:20:44.381","6"
"2024-03-25 14:21:28.206","7"
"2024-03-25 14:21:33.216","2"
"2024-03-25 14:22:09.550","3"
"2024-03-25 14:22:10.552","6"
"2024-03-25 14:22:43.621","2"
"2024-03-25 14:24:55.477","3"
"2024-03-25 14:25:00.488","6"
"2024-03-25 14:28:00.142","7"
"2024-03-25 14:28:04.162","2"
"2024-03-25 14:29:24.410","3"
"2024-03-25 14:29:31.420","6"
"2024-03-25 14:33:05.215","7"
"2024-03-25 14:33:09.218","2"
"2024-03-25 14:34:28.414","3"
"2024-03-25 14:34:35.433","6"
"2024-03-25 14:36:46.624","7"
"2024-03-25 14:36:50.153","2"
"2024-03-25 14:37:23.223","6"
"2024-03-25 14:41:01.438","7"
"2024-03-25 14:41:05.959","2"
"2024-03-25 14:41:44.555","6"
"2024-03-25 14:44:37.412","7"
"2024-03-25 14:44:41.419","2"
"2024-03-25 14:45:34.527","3"
"2024-03-25 14:45:35.527","6"
"2024-03-25 14:52:35.631","7"
"2024-03-25 14:52:37.640","2"
"2024-03-25 14:53:32.408","6"
"2024-03-25 14:53:51.449","7"
"2024-03-25 14:53:56.463","6"
"2024-03-25 14:54:21.508","7"
"2024-03-25 14:54:26.520","2"
"2024-03-25 14:55:37.337","3"
"2024-03-25 14:55:38.340","6"
"2024-03-25 15:11:36.178","2"
"2024-03-25 15:14:27.219","3"
"2024-03-25 15:14:30.223","6"
"2024-03-25 15:15:18.324","7"
"2024-03-25 15:15:20.328","2"
"2024-03-25 15:16:23.486","3"
"2024-03-25 15:16:29.502","6"
"2024-03-25 15:18:35.359","7"
"2024-03-25 15:18:39.513","2"
"2024-03-25 15:19:24.627","6"
"2024-03-25 15:20:55.845","7"
"2024-03-25 15:21:00.856","2"
"2024-03-25 15:21:32.915","6"
"2024-03-25 15:25:26.932","7"
"2024-03-25 15:25:31.943","2"
"2024-03-25 15:39:38.900","3"
"2024-03-25 15:39:40.901","6"
"2024-03-25 15:42:11.696","7"
"2024-03-25 15:42:17.715","2"
"2024-03-25 15:42:35.746","3"
"2024-03-25 15:42:38.760","2"
"2024-03-25 15:43:17.838","3"
"2024-03-25 15:43:19.840","6"
"2024-03-25 15:44:10.952","7"
"2024-03-25 15:44:15.961","2"
"2024-03-25 15:47:19.093","6"
"2024-03-25 15:49:23.246","7"
"2024-03-25 15:49:27.901","2"
"2024-03-25 15:50:04.993","3"
"2024-03-25 15:50:05.995","6"
"2024-03-25 15:51:37.252","7"
"2024-03-25 15:51:41.279","2"
"2024-03-25 15:52:36.119","6"
"2024-03-25 15:54:14.869","7"
"2024-03-25 15:54:19.877","2"
"2024-03-25 15:57:54.126","6"
"2024-03-25 16:00:21.344","7"
"2024-03-25 16:00:25.083","2"
"2024-03-25 16:05:39.203","6"
"2024-03-25 16:08:17.067","7"
"2024-03-25 16:08:22.186","2"
"2024-03-25 16:14:00.285","6"
"2024-03-25 16:16:13.952","7"
"2024-03-25 16:16:17.957","2"
"2024-03-25 16:17:43.187","3"
"2024-03-25 16:17:44.191","6"
"2024-03-25 16:19:08.355","7"
"2024-03-25 16:19:13.147","2"
"2024-03-25 16:23:34.075","6"
"2024-03-25 16:25:23.281","7"
"2024-03-25 16:25:27.288","2"
"2024-03-25 16:28:18.210","6"
"2024-03-25 16:31:05.633","7"
"2024-03-25 16:31:10.374","2"
"2024-03-25 16:34:35.492","6"
"2024-03-25 16:36:41.459","7"
"2024-03-25 16:36:45.430","2"
"2024-03-25 16:43:32.686","6"
"2024-03-25 16:44:59.466","2"
"2024-03-25 16:45:28.680","3"
"2024-03-25 16:45:31.685","6"
"2024-03-25 16:46:47.335","7"
"2024-03-25 16:46:49.347","2"
"2024-03-25 17:51:25.659","3"
"2024-03-25 17:51:32.672","6"
"2024-03-25 17:51:37.685","2"
"2024-03-25 17:52:00.603","3"
"2024-03-25 17:52:02.607","6"
"2024-03-25 17:52:04.612","7"
"2024-03-25 17:52:07.618","2"
"2024-03-25 17:52:10.621","6"
"2024-03-25 17:52:56.812","7"
"2024-03-25 17:52:59.821","2"
"2024-03-25 17:53:05.830","3"
"2024-03-25 17:53:08.836","6"
"2024-03-25 17:53:17.848","2"
"2024-03-25 17:54:46.768","3"
"2024-03-25 17:54:48.772","6"
"2024-03-25 17:55:15.832","7"
"2024-03-25 17:55:18.838","2"
"2024-03-25 17:55:21.842","3"
"2024-03-25 17:55:24.849","6"
"2024-03-25 17:55:25.851","2"
"2024-03-25 17:56:33.482","3"
"2024-03-25 17:56:35.489","6"
"2024-03-25 17:57:06.548","7"
"2024-03-25 17:57:10.552","2"
"2024-03-25 18:32:51.853","3"
"2024-03-25 18:32:58.864","6"
"2024-03-25 18:34:39.573","7"
"2024-03-25 18:34:41.577","2"
"2024-03-25 18:34:44.589","3"
"2024-03-25 18:34:46.590","6"
"2024-03-25 18:34:48.599","2"
"2024-03-25 18:35:23.673","3"
"2024-03-25 18:35:25.682","6"
"2024-03-25 18:36:44.535","7"
"2024-03-25 18:36:49.547","2"
"2024-03-25 18:37:22.727","6"
"2024-03-25 18:38:22.631","7"
"2024-03-25 18:38:26.637","2"
"2024-03-25 18:38:33.648","6"
"2024-03-25 18:41:19.620","2"
"2024-03-25 18:41:20.623","6"
"2024-03-25 18:41:28.637","7"
"2024-03-25 18:41:32.647","2"
"2024-03-25 18:42:36.907","3"
"2024-03-25 18:42:38.911","6"
"2024-03-25 18:44:08.633","7"
"2024-03-25 18:44:10.636","2"
"2024-03-25 19:11:18.541","3"
"2024-03-25 19:11:24.551","6"
"2024-03-25 19:14:07.729","7"
"2024-03-25 19:14:09.730","2"
"2024-03-25 19:14:46.315","3"
"2024-03-25 19:14:50.328","6"
"2024-03-25 19:15:16.375","7"
"2024-03-25 19:15:19.382","2"
"2024-03-25 19:15:22.386","3"
"2024-03-25 19:15:24.390","6"
"2024-03-25 19:15:26.397","2"
"2024-03-25 19:16:21.537","3"
"2024-03-25 19:16:23.534","6"
"2024-03-25 19:18:05.751","7"
"2024-03-25 19:18:09.651","2"
"2024-03-25 19:18:28.683","6"
"2024-03-25 19:21:50.718","7"
"2024-03-25 19:21:54.744","2"
"2024-03-25 19:22:23.293","6"
"2024-03-25 19:22:54.463","7"
"2024-03-25 19:22:59.337","2"
"2024-03-25 19:23:13.363","3"
"2024-03-25 19:23:15.368","2"
"2024-03-25 19:23:26.384","3"
"2024-03-25 19:23:27.386","6"
"2024-03-25 19:24:44.539","2"
"2024-03-25 19:25:50.685","3"
"2024-03-25 19:25:51.689","6"
"2024-03-25 19:26:47.395","2"
"2024-03-25 19:26:49.397","6"
"2024-03-25 19:27:09.459","7"
"2024-03-25 19:27:10.461","2"
"2024-03-25 19:31:09.756","3"
"2024-03-25 19:31:13.761","6"
"2024-03-25 19:31:34.302","7"
"2024-03-25 19:31:40.311","2"
"2024-03-25 19:32:23.528","3"
"2024-03-25 19:32:28.537","6"
"2024-03-25 19:33:52.747","7"
"2024-03-25 19:33:57.032","2"
"2024-03-25 19:34:18.331","6"
"2024-03-25 19:34:56.413","7"
"2024-03-25 19:35:01.426","2"
"2024-03-25 19:35:02.428","6"
"2024-03-25 19:35:41.520","7"
"2024-03-25 19:35:44.527","2"
"2024-03-25 19:38:07.365","6"
"2024-03-25 19:39:23.412","7"
"2024-03-25 19:39:28.568","2"
"2024-03-25 19:41:17.816","6"
"2024-03-25 19:42:33.016","7"
"2024-03-25 19:42:36.024","2"
"2024-03-25 19:46:20.119","3"
"2024-03-25 19:46:21.121","6"
"2024-03-25 19:47:38.023","7"
"2024-03-25 19:47:41.094","2"
"2024-03-25 19:56:49.219","6"
"2024-03-25 19:58:05.891","7"
"2024-03-25 19:58:10.795","2"
"2024-03-25 20:00:46.087","6"
"2024-03-25 20:03:00.979","7"
"2024-03-25 20:03:05.987","2"
"2024-03-25 20:04:04.291","3"
"2024-03-25 20:04:05.293","6"
"2024-03-25 20:05:04.424","7"
"2024-03-25 20:05:10.440","2"
"2024-03-25 20:07:46.267","6"
"2024-03-25 20:08:05.312","7"
"2024-03-25 20:08:09.318","2"
"2024-03-25 20:08:25.397","6"
"2024-03-25 20:09:25.586","7"
"2024-03-25 20:09:30.594","2"
"2024-03-25 20:09:32.599","6"
"2024-03-25 20:09:49.700","7"
"2024-03-25 20:09:53.709","2"
"2024-03-25 20:12:57.780","6"
"2024-03-25 20:14:00.533","7"
"2024-03-25 20:14:04.545","2"
"2024-03-25 20:18:29.690","6"
"2024-03-25 20:19:42.845","7"
"2024-03-25 20:19:46.355","2"
"2024-03-25 20:23:41.460","6"
"2024-03-25 20:25:24.375","7"
"2024-03-25 20:25:29.385","2"
"2024-03-25 20:26:09.490","6"
"2024-03-25 20:26:42.564","2"
"2024-03-25 20:26:49.320","6"
"2024-03-25 20:27:14.371","7"
"2024-03-25 20:27:17.381","2"
"2024-03-25 20:27:35.413","6"
"2024-03-25 20:42:58.570","2"
"2024-03-25 20:43:02.577","6"
"2024-03-25 20:43:06.586","2"
"2024-03-25 20:43:17.603","3"
"2024-03-25 20:43:18.603","6"
"2024-03-25 20:43:54.670","7"
"2024-03-25 20:43:57.675","2"
"2024-03-25 20:44:53.989","3"
"2024-03-25 20:44:58.000","6"
"2024-03-25 20:45:35.075","7"
"2024-03-25 20:45:40.083","2"
"2024-03-25 20:45:43.090","3"
"2024-03-25 20:45:46.094","6"
"2024-03-25 20:45:48.097","2"
"2024-03-25 20:47:44.997","3"
"2024-03-25 20:47:47.003","6"
"2024-03-25 20:48:23.078","7"
"2024-03-25 20:48:28.089","2"
"2024-03-25 20:48:31.093","3"
"2024-03-25 20:48:33.096","6"
"2024-03-25 20:48:35.100","2"
"2024-03-25 20:49:34.220","3"
"2024-03-25 20:49:35.725","6"
"2024-03-25 20:50:11.912","7"
"2024-03-25 20:50:14.915","2"
"2024-03-25 20:50:17.925","3"
"2024-03-25 20:50:19.931","6"
"2024-03-25 20:50:21.937","2"
"2024-03-25 20:51:07.034","3"
"2024-03-25 20:51:09.042","6"
"2024-03-25 20:52:20.169","7"
"2024-03-25 20:52:21.173","2"
"2024-03-25 20:52:40.720","3"
"2024-03-25 20:52:43.726","6"
"2024-03-25 20:55:06.093","7"
"2024-03-25 20:55:07.095","2"
"2024-03-25 21:18:31.090","3"
"2024-03-25 21:18:38.106","6"
"2024-03-25 21:26:28.149","7"
"2024-03-25 21:26:29.154","2"
"2024-03-25 21:26:52.753","3"
"2024-03-25 21:26:55.760","6"
"2024-03-25 21:32:02.909","7"
"2024-03-25 21:32:06.916","2"
"2024-03-25 21:32:35.970","6"
"2024-03-25 21:35:34.014","7"
"2024-03-25 21:35:35.023","2"
"2024-03-25 21:37:41.790","3"
"2024-03-25 21:37:44.798","6"
"2024-03-25 21:41:57.999","7"
"2024-03-25 21:41:59.002","2"
"2024-03-25 21:42:21.050","3"
"2024-03-25 21:42:25.057","6"
"2024-03-25 21:46:33.276","7"
"2024-03-25 21:46:33.779","2"
"2024-03-25 21:46:54.822","3"
"2024-03-25 21:46:57.827","6"
"2024-03-25 21:49:53.970","7"
"2024-03-25 21:49:54.972","2"
"2024-03-25 21:50:00.987","3"
"2024-03-25 21:50:04.999","6"
"2024-03-25 21:53:53.220","7"
"2024-03-25 21:53:54.223","2"
"2024-03-25 21:54:50.172","3"
"2024-03-25 21:54:54.182","6"
"2024-03-25 21:58:38.891","7"
"2024-03-25 21:58:42.894","2"
"2024-03-25 21:59:05.132","6"
"2024-03-25 22:02:34.921","7"
"2024-03-25 22:02:35.920","2"
"2024-03-25 22:05:10.896","3"
"2024-03-25 22:05:13.906","6"
"2024-03-25 22:08:19.074","7"
"2024-03-25 22:08:24.083","2"
"2024-03-25 22:11:55.666","3"
"2024-03-25 22:11:57.669","6"
"2024-03-25 22:15:07.904","7"
"2024-03-25 22:15:09.908","2"
"2024-03-25 22:15:22.012","6"
"2024-03-25 22:15:46.846","2"
"2024-03-25 22:16:16.903","6"
"2024-03-25 22:16:32.941","7"
"2024-03-25 22:16:43.962","6"
"2024-03-25 22:17:02.034","7"
"2024-03-25 22:17:08.551","2"
"2024-03-25 22:19:33.591","3"
"2024-03-25 22:19:34.595","2"
"2024-03-25 22:30:05.620","3"
"2024-03-25 22:30:07.625","6"
"2024-03-25 22:30:08.626","2"
"2024-03-25 22:30:33.682","3"
"2024-03-25 22:30:37.687","6"
"2024-03-25 22:30:56.729","7"
"2024-03-25 22:30:59.734","2"
"2024-03-25 22:31:02.741","3"
"2024-03-25 22:31:05.745","6"
"2024-03-25 22:31:07.751","2"
"2024-03-25 22:32:28.929","3"
"2024-03-25 22:32:30.940","6"
"2024-03-25 22:33:10.585","7"
"2024-03-25 22:33:13.591","2"
"2024-03-25 22:33:16.594","3"
"2024-03-25 22:33:18.599","6"
"2024-03-25 22:33:19.602","2"
"2024-03-25 22:33:35.638","3"
"2024-03-25 22:33:37.640","6"
"2024-03-25 22:34:03.760","2"
"2024-03-25 22:34:54.860","6"
"2024-03-25 22:36:10.827","7"
"2024-03-25 22:36:14.835","2"
"2024-03-25 22:36:55.924","3"
"2024-03-25 22:36:58.429","6"
"2024-03-25 22:37:57.590","7"
"2024-03-25 22:37:59.594","2"
"2024-03-25 22:38:03.600","6"
"2024-03-25 22:39:08.710","3"
"2024-03-25 22:39:09.712","6"
"2024-03-25 22:40:56.624","2"
"2024-03-25 22:41:02.628","3"
"2024-03-25 22:41:03.631","2"
"2024-03-25 22:42:29.417","3"
"2024-03-25 22:42:30.419","6"
"2024-03-25 22:42:31.419","2"
"2024-03-25 22:54:26.676","3"
"2024-03-25 22:54:29.685","6"
"2024-03-25 22:54:57.745","7"
"2024-03-25 22:55:01.754","2"
"2024-03-26 08:24:03.390","3"
"2024-03-26 08:24:09.420","6"
"2024-03-26 08:25:40.234","7"
"2024-03-26 08:25:41.236","2"
"2024-03-26 08:28:09.575","3"
"2024-03-26 08:28:14.581","6"
"2024-03-26 08:29:22.233","7"
"2024-03-26 08:29:26.292","2"
"2024-03-26 08:30:07.533","6"
"2024-03-26 08:31:15.374","7"
"2024-03-26 08:31:19.382","2"
"2024-03-26 08:32:42.571","6"
"2024-03-26 08:38:37.453","7"
"2024-03-26 08:38:42.464","2"
"2024-03-26 08:40:10.182","6"
"2024-03-26 08:41:37.283","7"
"2024-03-26 08:41:42.290","2"
"2024-03-26 08:44:35.900","3"
"2024-03-26 08:44:40.406","6"
"2024-03-26 08:45:41.914","7"
"2024-03-26 08:45:46.421","2"
"2024-03-26 08:47:52.562","3"
"2024-03-26 08:47:53.565","6"
"2024-03-26 08:49:55.049","7"
"2024-03-26 08:49:59.560","2"
"2024-03-26 08:51:18.720","6"
"2024-03-26 08:53:14.725","7"
"2024-03-26 08:53:19.736","2"
"2024-03-26 08:54:03.822","3"
"2024-03-26 08:54:07.830","6"
"2024-03-26 08:56:43.829","7"
"2024-03-26 08:56:48.838","2"
"2024-03-26 08:57:46.961","6"
"2024-03-26 09:10:36.074","7"
"2024-03-26 09:10:40.584","2"
"2024-03-26 09:11:24.680","3"
"2024-03-26 09:11:25.680","6"
"2024-03-26 09:13:44.721","7"
"2024-03-26 09:13:49.733","2"
"2024-03-26 09:14:26.980","6"
"2024-03-26 09:16:46.660","7"
"2024-03-26 09:16:50.667","2"
"2024-03-26 09:18:01.838","6"
"2024-03-26 09:20:21.712","7"
"2024-03-26 09:20:25.719","2"
"2024-03-26 09:24:32.611","3"
"2024-03-26 09:24:33.613","6"
"2024-03-26 09:26:53.662","7"
"2024-03-26 09:26:58.672","2"
"2024-03-26 09:58:46.055","3"
"2024-03-26 09:58:56.072","6"
"2024-03-26 10:01:16.904","7"
"2024-03-26 10:01:21.914","2"
"2024-03-26 10:03:57.822","6"
"2024-03-26 10:14:10.965","7"
"2024-03-26 10:14:14.974","2"
"2024-03-26 10:15:47.035","3"
"2024-03-26 10:15:51.043","6"
"2024-03-26 10:17:19.338","7"
"2024-03-26 10:17:24.346","2"
"2024-03-26 10:19:45.196","6"
"2024-03-26 10:20:46.071","7"
"2024-03-26 10:20:50.079","2"
"2024-03-26 10:21:19.143","3"
"2024-03-26 10:21:20.145","6"
"2024-03-26 10:24:25.327","7"
"2024-03-26 10:24:30.349","2"
"2024-03-26 10:25:22.121","6"
"2024-03-26 10:31:24.186","7"
"2024-03-26 10:31:29.195","2"
"2024-03-26 10:32:59.505","3"
"2024-03-26 10:33:02.512","6"
"2024-03-26 10:35:28.203","7"
"2024-03-26 10:35:32.214","2"
"2024-03-26 10:37:23.309","6"
"2024-03-26 10:41:08.643","7"
"2024-03-26 10:41:12.782","2"
"2024-03-26 10:41:57.565","6"
"2024-03-26 10:44:18.441","7"
"2024-03-26 10:44:22.446","2"
"2024-03-26 10:44:55.501","3"
"2024-03-26 10:44:56.502","6"
"2024-03-26 10:47:17.285","7"
"2024-03-26 10:47:21.291","2"
"2024-03-26 10:47:56.369","6"
"2024-03-26 10:50:18.577","7"
"2024-03-26 10:50:22.582","2"
"2024-03-26 10:51:26.197","6"
"2024-03-26 10:53:47.200","7"
"2024-03-26 10:53:52.218","2"
"2024-03-26 10:54:29.398","6"
"2024-03-26 10:56:51.191","7"
"2024-03-26 10:56:55.203","2"
"2024-03-26 10:57:43.476","3"
"2024-03-26 10:57:44.479","6"
"2024-03-26 10:58:51.634","2"
"2024-03-26 11:05:39.621","3"
"2024-03-26 11:05:40.624","6"
"2024-03-26 11:06:32.269","2"
"2024-03-26 11:08:07.484","3"
"2024-03-26 11:08:14.501","6"
"2024-03-26 11:09:18.631","7"
"2024-03-26 11:09:22.637","2"
"2024-03-26 11:10:05.229","3"
"2024-03-26 11:10:08.238","6"
"2024-03-26 11:10:11.244","2"
"2024-03-26 11:11:59.480","3"
"2024-03-26 11:12:04.489","6"
"2024-03-26 11:13:32.688","7"
"2024-03-26 11:13:37.198","2"
"2024-03-26 11:14:33.314","6"
"2024-03-26 11:15:33.455","7"
"2024-03-26 11:15:38.468","2"
"2024-03-26 11:16:08.546","6"
"2024-03-26 11:19:59.600","7"
"2024-03-26 11:20:04.607","2"
"2024-03-26 11:20:50.197","6"
"2024-03-26 11:23:01.492","7"
"2024-03-26 11:23:06.501","2"
"2024-03-26 11:23:52.611","3"
"2024-03-26 11:23:55.615","6"
"2024-03-26 11:30:25.295","7"
"2024-03-26 11:30:29.301","2"
"2024-03-26 11:30:57.375","6"
"2024-03-26 11:34:07.505","7"
"2024-03-26 11:34:11.511","2"
"2024-03-26 11:34:48.590","3"
"2024-03-26 11:34:49.593","6"
"2024-03-26 11:37:09.447","7"
"2024-03-26 11:37:14.457","2"
"2024-03-26 11:37:53.534","6"
"2024-03-26 11:40:13.329","7"
"2024-03-26 11:40:18.338","2"
"2024-03-26 11:40:47.390","6"
"2024-03-26 11:48:52.614","7"
"2024-03-26 11:48:56.622","2"
"2024-03-26 11:49:24.676","6"
"2024-03-26 11:52:45.249","7"
"2024-03-26 11:52:49.262","2"
"2024-03-26 11:53:15.322","6"
"2024-03-26 11:55:58.285","7"
"2024-03-26 11:56:02.297","2"
"2024-03-26 11:56:36.393","6"
"2024-03-26 11:57:34.609","7"
"2024-03-26 11:57:36.613","2"
"2024-03-26 12:00:13.450","6"
"2024-03-26 12:02:12.399","7"
"2024-03-26 12:02:17.409","2"
"2024-03-26 12:03:30.706","3"
"2024-03-26 12:03:34.716","6"
"2024-03-26 12:05:13.544","7"
"2024-03-26 12:05:18.558","2"
"2024-03-26 12:05:42.607","6"
"2024-03-26 12:07:34.404","2"
